WTA,Location,tournament,date,Tier,Court,surface,Round,Best of,winner,loser,winner_rank,loser_rank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL,season,LBW,LBL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
17,New York,Western & Southern Financial Group Women's Open,2020-08-22,Premier,Outdoor,Hard,1st Round,3,Kudermetova V.,Tomljanovic A.,41.0,57.0,1373.0,1035.0,5.0,7.0,6.0,3.0,7.0,5.0,2.0,1.0,Completed,2.2,1.61,,,,,2.15,1.78,,,2020,,,,,2.27,1.8,2.1,1.73,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-22,Premier,Outdoor,Hard,1st Round,3,Sakkari M.,Gauff C.,21.0,50.0,2130.0,1173.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,2.25,1.57,,,,,2.52,1.58,,,2020,,,,,2.52,1.63,2.39,1.57,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-22,Premier,Outdoor,Hard,1st Round,3,Cornet A.,Mcnally C.,60.0,124.0,985.0,544.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.61,2.2,,,,,1.77,2.16,,,2020,,,,,1.8,2.67,1.7,2.15,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-22,Premier,Outdoor,Hard,1st Round,3,Azarenka V.,Vekic D.,59.0,24.0,992.0,1880.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,2.75,1.4,,,,,3.03,1.48,,,2020,,,,,3.23,1.43,2.91,1.4,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-23,Premier,Outdoor,Hard,1st Round,3,Yastremska D.,Williams V.,25.0,65.0,1835.0,929.0,5.0,7.0,6.0,2.0,7.0,5.0,2.0,1.0,Completed,1.5,2.5,,,,,1.56,2.7,,,2020,,,,,1.57,2.57,1.53,2.5,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-23,Premier,Outdoor,Hard,1st Round,3,Muchova K.,Li A.,26.0,133.0,1813.0,504.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.3,3.4,,,,,1.33,3.57,,,2020,,,,,1.36,4.0,1.31,3.46,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-23,Premier,Outdoor,Hard,1st Round,3,Anisimova A.,Riske A.,28.0,19.0,1717.0,2256.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.66,2.1,,,,,1.62,2.5,,,2020,,,,,1.73,2.43,1.62,2.28,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-23,Premier,Outdoor,Hard,1st Round,3,Bellis C.,Dodin O.,249.0,118.0,240.0,596.0,6.0,2.0,3.0,6.0,7.0,6.0,2.0,1.0,Completed,1.44,2.62,,,,,1.43,3.05,,,2020,,,,,1.49,3.15,1.41,2.9,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-23,Premier,Outdoor,Hard,1st Round,3,Mertens E.,Peterson R.,22.0,46.0,2070.0,1225.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.3,3.4,,,,,1.29,3.91,,,2020,,,,,1.34,3.91,1.29,3.55,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-23,Premier,Outdoor,Hard,1st Round,3,Rus A.,Van Uytvanck A.,72.0,58.0,869.0,1035.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.75,2.0,,,,,1.97,1.92,,,2020,,,,,1.97,2.1,1.85,1.96,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-23,Premier,Outdoor,Hard,1st Round,3,Kontaveit A.,Kasatkina D.,20.0,68.0,2135.0,905.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.3,3.4,,,,,1.24,4.44,,,2020,,,,,1.37,4.44,1.28,3.64,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-23,Premier,Outdoor,Hard,1st Round,3,Zvonareva V.,Linette M.,270.0,35.0,216.0,1482.0,1.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.95,1.8,,,,,2.13,1.85,,,2020,,,,,2.15,1.78,2.03,1.78,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-23,Premier,Outdoor,Hard,1st Round,3,Siegemund L.,Vondrousova M.,67.0,18.0,911.0,2308.0,6.0,3.0,6.0,7.0,6.0,4.0,2.0,1.0,Completed,2.62,1.44,,,,,2.55,1.57,,,2020,,,,,2.78,1.6,2.5,1.53,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-23,Premier,Outdoor,Hard,1st Round,3,Flipkens K.,Siniakova K.,79.0,55.0,801.0,1045.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.0,1.72,,,,,2.47,1.83,,,2020,,,,,2.47,1.6,2.16,1.7,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-23,Premier,Outdoor,Hard,1st Round,3,Pegula J.,Brady J.,83.0,40.0,783.0,1395.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,3.4,1.3,,,,,3.43,1.37,,,2020,,,,,3.43,1.36,3.26,1.34,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-23,Premier,Outdoor,Hard,1st Round,3,Mchale C.,Swiatek I.,90.0,51.0,737.0,1139.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,3.25,1.33,,,,,3.57,1.34,,,2020,,,,,3.57,1.4,3.26,1.34,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-23,Premier,Outdoor,Hard,1st Round,3,Jabeur O.,Fernandez L.A.,39.0,111.0,1413.0,616.0,0.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,1.9,1.9,,,,,1.81,2.2,,,2020,,,,,1.91,2.09,1.78,2.03,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-23,Premier,Outdoor,Hard,1st Round,3,Putintseva Y.,Zhang S.,33.0,36.0,1525.0,1475.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.61,2.2,,,,,1.7,2.26,,,2020,,,,,1.7,2.39,1.63,2.27,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-23,Premier,Outdoor,Hard,1st Round,3,Bouzkova M.,Kalinskaya A.,48.0,117.0,1189.0,596.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.44,2.62,,,,,1.5,2.77,,,2020,,,,,1.5,2.93,1.45,2.73,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-23,Premier,Outdoor,Hard,1st Round,3,Garcia C.,Stephens S.,49.0,37.0,1175.0,1453.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,2.37,1.53,,,,,2.37,1.83,,,2020,,,,,2.5,1.65,2.32,1.6,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-24,Premier,Outdoor,Hard,1st Round,3,Teichmann J.,Collins D.,54.0,53.0,1092.0,1115.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.53,2.37,,,,,1.55,2.75,,,2020,,,,,1.65,2.6,1.55,2.45,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-24,Premier,Outdoor,Hard,2nd Round,3,Kudermetova V.,Pliskova Ka.,41.0,3.0,1373.0,5205.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,4.33,1.2,,,,,4.37,1.26,,,2020,,,,,4.55,1.26,4.11,1.23,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-24,Premier,Outdoor,Hard,2nd Round,3,Cornet A.,Kenin S.,60.0,4.0,985.0,4590.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,3.4,1.3,,,,,3.59,1.34,,,2020,,,,,3.6,1.42,3.27,1.33,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-24,Premier,Outdoor,Hard,2nd Round,3,Pegula J.,Anisimova A.,83.0,28.0,783.0,1717.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,2.5,1.5,,,,,2.64,1.59,,,2020,,,,,2.7,1.55,2.56,1.51,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-24,Premier,Outdoor,Hard,2nd Round,3,Bouzkova M.,Kvitova P.,48.0,12.0,1189.0,3566.0,2.0,6.0,7.0,5.0,6.0,2.0,2.0,1.0,Completed,3.0,1.36,,,,,3.13,1.42,,,2020,,,,,3.2,1.42,2.99,1.39,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-24,Premier,Outdoor,Hard,2nd Round,3,Konta J.,Flipkens K.,15.0,79.0,2803.0,801.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.44,2.62,,,,,1.6,2.5,,,2020,,,,,1.62,2.71,1.53,2.49,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-24,Premier,Outdoor,Hard,2nd Round,3,Mchale C.,Alexandrova E.,90.0,27.0,737.0,1775.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,3.25,1.33,,,,,3.14,1.42,,,2020,,,,,3.3,1.45,2.99,1.39,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-24,Premier,Outdoor,Hard,2nd Round,3,Mertens E.,Mladenovic K.,22.0,43.0,2070.0,1335.0,6.0,1.0,6.0,7.0,6.0,3.0,2.0,1.0,Completed,1.25,3.75,,,,,1.29,4.05,,,2020,,,,,1.31,3.99,1.27,3.76,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-24,Premier,Outdoor,Hard,2nd Round,3,Zvonareva V.,Siegemund L.,270.0,67.0,216.0,911.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.75,2.0,,,,,1.81,2.11,,,2020,,,,,1.91,2.11,1.79,2.03,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-24,Premier,Outdoor,Hard,2nd Round,3,Williams S.,Rus A.,9.0,72.0,3975.0,869.0,7.0,6.0,3.0,6.0,7.0,6.0,2.0,1.0,Completed,1.11,6.5,,,,,1.15,7.5,,,2020,,,,,1.15,6.54,1.12,6.22,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-24,Premier,Outdoor,Hard,2nd Round,3,Sakkari M.,Putintseva Y.,21.0,33.0,2130.0,1525.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.5,2.5,,,,,1.58,2.56,,,2020,,,,,1.59,2.78,1.53,2.51,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-24,Premier,Outdoor,Hard,2nd Round,3,Kontaveit A.,Teichmann J.,20.0,54.0,2135.0,1092.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.53,2.37,,,,,1.63,2.44,,,2020,,,,,1.63,2.61,1.55,2.45,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-24,Premier,Outdoor,Hard,2nd Round,3,Osaka N.,Muchova K.,10.0,26.0,3625.0,1813.0,6.0,7.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.66,2.1,,,,,1.68,2.32,,,2020,,,,,1.75,2.4,1.65,2.23,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-24,Premier,Outdoor,Hard,2nd Round,3,Yastremska D.,Pera B.,25.0,61.0,1835.0,985.0,7.0,6.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.36,3.0,,,,,1.45,3.56,,,2020,,,,,1.45,2.99,1.39,3.0,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-25,Premier,Outdoor,Hard,2nd Round,3,Azarenka V.,Garcia C.,59.0,49.0,992.0,1175.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.66,2.1,,,,,1.75,2.22,,,2020,,,,,1.8,2.35,1.7,2.15,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-25,Premier,Outdoor,Hard,2nd Round,3,Sabalenka A.,Bellis C.,11.0,249.0,3615.0,240.0,6.0,7.0,6.0,4.0,7.0,5.0,2.0,1.0,Completed,1.44,2.62,,,,,1.5,3.0,,,2020,,,,,1.5,2.82,1.45,2.72,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-25,Premier,Outdoor,Hard,2nd Round,3,Jabeur O.,Keys M.,39.0,13.0,1413.0,2962.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,2.75,1.4,,,,,2.82,1.52,,,2020,,,,,2.86,1.49,2.67,1.47,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-25,Premier,Outdoor,Hard,3rd Round,3,Kontaveit A.,Bouzkova M.,20.0,48.0,2135.0,1189.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.44,2.62,,,,,1.43,3.07,,,2020,,,,,1.46,3.1,1.42,2.85,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-25,Premier,Outdoor,Hard,3rd Round,3,Mertens E.,Kudermetova V.,22.0,41.0,2070.0,1373.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.25,,,,,1.33,3.64,,,2020,,,,,1.37,3.64,1.33,3.33,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-25,Premier,Outdoor,Hard,3rd Round,3,Konta J.,Zvonareva V.,15.0,270.0,2803.0,216.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.57,2.25,,,,,1.71,2.27,,,2020,,,,,1.71,2.56,1.61,2.31,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-25,Premier,Outdoor,Hard,3rd Round,3,Pegula J.,Sabalenka A.,83.0,11.0,783.0,3615.0,6.0,2.0,2.0,6.0,6.0,3.0,2.0,1.0,Completed,2.5,1.5,,,,,2.58,1.57,,,2020,,,,,2.58,1.59,2.48,1.54,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-25,Premier,Outdoor,Hard,3rd Round,3,Azarenka V.,Cornet A.,59.0,60.0,992.0,985.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.61,2.2,,,,,1.61,2.47,,,2020,,,,,1.69,2.51,1.59,2.38,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-25,Premier,Outdoor,Hard,3rd Round,3,Osaka N.,Yastremska D.,10.0,25.0,3625.0,1835.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.36,3.0,,,,,1.34,3.6,,,2020,,,,,1.37,3.6,1.34,3.23,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-25,Premier,Outdoor,Hard,3rd Round,3,Jabeur O.,Mchale C.,39.0,90.0,1413.0,737.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.4,2.75,,,,,1.42,3.12,,,2020,,,,,1.49,3.2,1.4,2.95,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-26,Premier,Outdoor,Hard,3rd Round,3,Sakkari M.,Williams S.,21.0,9.0,2130.0,3975.0,5.0,7.0,7.0,6.0,6.0,1.0,2.0,1.0,Completed,2.25,1.57,,,,,2.28,1.71,,,2020,,,,,2.28,1.77,2.14,1.71,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-26,Premier,Outdoor,Hard,Quarterfinals,3,Mertens E.,Pegula J.,22.0,83.0,2070.0,783.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.0,,,,,1.39,3.32,,,2020,,,,,1.42,3.32,1.36,3.12,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-26,Premier,Outdoor,Hard,Quarterfinals,3,Osaka N.,Kontaveit A.,10.0,20.0,3625.0,2135.0,4.0,6.0,6.0,2.0,7.0,5.0,2.0,1.0,Completed,1.44,2.62,,,,,1.53,2.72,,,2020,,,,,1.54,2.86,1.48,2.65,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-26,Premier,Outdoor,Hard,Quarterfinals,3,Azarenka V.,Jabeur O.,59.0,39.0,992.0,1413.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,2.25,1.57,,,,,2.43,1.67,,,2020,,,,,2.49,1.65,2.31,1.62,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-27,Premier,Outdoor,Hard,Quarterfinals,3,Konta J.,Sakkari M.,15.0,21.0,2803.0,2130.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.25,,,,,1.85,2.09,,,2020,,,,,1.91,2.27,1.79,2.02,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-28,Premier,Outdoor,Hard,Semifinals,3,Azarenka V.,Konta J.,59.0,15.0,992.0,2803.0,4.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,2.37,1.57,,,,,2.51,1.62,,,2020,,,,,2.59,1.61,2.43,1.56,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-28,Premier,Outdoor,Hard,Semifinals,3,Osaka N.,Mertens E.,10.0,22.0,3625.0,2070.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.61,2.3,,,,,1.72,2.44,,,2020,,,,,1.72,2.27,1.64,2.26,,
17,New York,Western & Southern Financial Group Women's Open,2020-08-29,Premier,Outdoor,Hard,The Final,3,Azarenka V.,Osaka N.,59.0,10.0,992.0,3625.0,,,,,,,,,Walkover,2.75,1.44,,,,,2.8,1.53,,,2020,,,,,2.89,1.51,2.7,1.47,,
18,Istanbul,Istanbul Cup,2020-09-08,International,Outdoor,Clay,1st Round,3,Schmiedlova A.,Juvan K.,182.0,113.0,342.0,613.0,7.0,5.0,1.0,6.0,6.0,4.0,2.0,1.0,Completed,2.25,1.57,,,,,2.42,1.63,,,2020,,,,,2.6,1.67,2.32,1.59,,
18,Istanbul,Istanbul Cup,2020-09-08,International,Outdoor,Clay,1st Round,3,Sorribes Tormo S.,Watson H.,82.0,54.0,798.0,1122.0,3.0,2.0,,,,,0.0,0.0,Retired,1.3,3.4,,,,,1.36,3.42,,,2020,,,,,1.36,3.5,1.33,3.26,,
18,Istanbul,Istanbul Cup,2020-09-08,International,Outdoor,Clay,1st Round,3,Badosa P.,Zavatska K.,94.0,108.0,706.0,631.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.53,2.37,,,,,1.62,2.44,,,2020,,,,,1.63,2.55,1.55,2.4,,
18,Istanbul,Istanbul Cup,2020-09-08,International,Outdoor,Clay,1st Round,3,Paolini J.,Voegele S.,97.0,114.0,689.0,612.0,6.0,1.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.57,2.25,,,,,1.63,2.41,,,2020,,,,,1.73,2.41,1.61,2.27,,
18,Istanbul,Istanbul Cup,2020-09-08,International,Outdoor,Clay,1st Round,3,Hercog P.,Cengiz B.,49.0,1143.0,1205.0,6.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.05,11.0,,,,,1.08,9.79,,,2020,,,,,1.08,13.0,1.05,10.05,,
18,Istanbul,Istanbul Cup,2020-09-08,International,Outdoor,Clay,1st Round,3,Sasnovich A.,Diyas Z.,106.0,69.0,638.0,918.0,3.0,6.0,7.0,5.0,6.0,1.0,2.0,1.0,Completed,1.36,3.0,,,,,1.43,3.01,,,2020,,,,,1.44,3.2,1.38,2.95,,
18,Istanbul,Istanbul Cup,2020-09-09,International,Outdoor,Clay,1st Round,3,Van Uytvanck A.,Kuzmova V.,60.0,85.0,1035.0,775.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.61,2.2,,,,,1.68,2.31,,,2020,,,,,1.69,2.36,1.63,2.24,,
18,Istanbul,Istanbul Cup,2020-09-09,International,Outdoor,Clay,1st Round,3,Doi M.,Perez E.,81.0,248.0,818.0,246.0,6.0,7.0,7.0,5.0,6.0,1.0,2.0,1.0,Completed,1.44,2.62,,,,,1.46,2.89,,,2020,,,,,1.47,3.0,1.41,2.83,,
18,Istanbul,Istanbul Cup,2020-09-09,International,Outdoor,Clay,1st Round,3,Bouchard E.,Tomova V.,272.0,133.0,214.0,505.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.36,3.0,,,,,,,,,2020,,,,,1.41,3.26,1.37,2.99,,
18,Istanbul,Istanbul Cup,2020-09-09,International,Outdoor,Clay,1st Round,3,Kovinic D.,Bondarenko K.,92.0,349.0,714.0,141.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.5,,,,,1.29,3.94,,,2020,,,,,1.3,4.0,1.27,3.68,,
18,Istanbul,Istanbul Cup,2020-09-09,International,Outdoor,Clay,1st Round,3,Martincova T.,Minnen G.,136.0,107.0,488.0,636.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.0,,,,,1.38,3.29,,,2020,,,,,1.41,3.3,1.37,3.04,,
18,Istanbul,Istanbul Cup,2020-09-09,International,Outdoor,Clay,1st Round,3,Tig P.M.,Danilovic O.,88.0,174.0,759.0,363.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,3.0,1.36,,,,,2.94,1.45,,,2020,,,,,3.15,1.45,2.89,1.4,,
18,Istanbul,Istanbul Cup,2020-09-09,International,Outdoor,Clay,1st Round,3,Garcia C.,Buyukakcay C.,50.0,186.0,1205.0,336.0,6.0,4.0,0.0,6.0,7.0,5.0,2.0,1.0,Completed,1.36,3.0,,,,,1.42,3.06,,,2020,,,,,1.43,3.12,1.39,2.95,,
18,Istanbul,Istanbul Cup,2020-09-09,International,Outdoor,Clay,1st Round,3,Gasparyan M.,Ozgen P.,117.0,214.0,601.0,287.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.33,3.25,,,,,1.37,3.33,,,2020,,,,,1.41,3.33,1.34,3.16,,
18,Istanbul,Istanbul Cup,2020-09-10,International,Outdoor,Clay,2nd Round,3,Hercog P.,Paolini J.,49.0,97.0,1205.0,689.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.25,,,,,1.43,3.09,,,2020,,,,,1.44,3.42,1.37,3.05,,
18,Istanbul,Istanbul Cup,2020-09-10,International,Outdoor,Clay,2nd Round,3,Kovinic D.,Van Uytvanck A.,92.0,60.0,714.0,1035.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.0,1.75,,,,,2.23,1.74,,,2020,,,,,2.3,1.8,2.13,1.7,,
18,Istanbul,Istanbul Cup,2020-09-10,International,Outdoor,Clay,2nd Round,3,Sasnovich A.,Schmiedlova A.,106.0,182.0,638.0,342.0,6.0,7.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,1.66,2.1,,,,,1.69,2.31,,,2020,,,,,1.69,2.35,1.64,2.22,,
18,Istanbul,Istanbul Cup,2020-09-10,International,Outdoor,Clay,2nd Round,3,Bouchard E.,Kuznetsova S.,272.0,34.0,214.0,1527.0,7.0,6.0,6.0,7.0,6.0,2.0,2.0,1.0,Completed,1.8,1.95,,,,,1.88,2.02,,,2020,,,,,1.95,2.05,1.81,1.97,,
18,Istanbul,Istanbul Cup,2020-09-10,International,Outdoor,Clay,2nd Round,3,Badosa P.,Sorribes Tormo S.,94.0,82.0,706.0,798.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,2.62,1.44,,,,,2.93,1.46,,,2020,,,,,2.93,1.49,2.74,1.44,,
18,Istanbul,Istanbul Cup,2020-09-10,International,Outdoor,Clay,2nd Round,3,Tig P.M.,Doi M.,88.0,81.0,759.0,818.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.5,2.5,,,,,1.59,2.54,,,2020,,,,,1.67,2.54,1.55,2.41,,
18,Istanbul,Istanbul Cup,2020-09-10,International,Outdoor,Clay,2nd Round,3,Peterson R.,Gasparyan M.,48.0,117.0,1225.0,601.0,3.0,2.0,,,,,0.0,0.0,Retired,1.5,2.5,,,,,1.69,2.3,,,2020,,,,,1.69,2.5,1.62,2.27,,
18,Istanbul,Istanbul Cup,2020-09-10,International,Outdoor,Clay,2nd Round,3,Martincova T.,Garcia C.,136.0,50.0,488.0,1205.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,2.2,1.61,,,,,2.36,1.67,,,2020,,,,,2.5,1.73,2.25,1.63,,
18,Istanbul,Istanbul Cup,2020-09-11,International,Outdoor,Clay,Quarterfinals,3,Bouchard E.,Kovinic D.,272.0,92.0,214.0,714.0,3.0,6.0,6.0,4.0,7.0,5.0,2.0,1.0,Completed,1.53,2.37,,,,,1.68,2.34,,,2020,,,,,1.75,2.5,1.58,2.37,,
18,Istanbul,Istanbul Cup,2020-09-11,International,Outdoor,Clay,Quarterfinals,3,Badosa P.,Hercog P.,94.0,49.0,706.0,1205.0,4.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,2.5,1.5,,,,,2.49,1.61,,,2020,,,,,2.55,1.65,2.4,1.57,,
18,Istanbul,Istanbul Cup,2020-09-11,International,Outdoor,Clay,Quarterfinals,3,Martincova T.,Sasnovich A.,136.0,106.0,488.0,638.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,2.0,1.75,,,,,2.23,1.74,,,2020,,,,,2.25,1.8,2.14,1.7,,
18,Istanbul,Istanbul Cup,2020-09-11,International,Outdoor,Clay,Quarterfinals,3,Tig P.M.,Peterson R.,88.0,48.0,759.0,1225.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.66,2.1,,,,,1.61,2.48,,,2020,,,,,1.66,2.5,1.59,2.34,,
18,Istanbul,Istanbul Cup,2020-09-12,International,Outdoor,Clay,Semifinals,3,Bouchard E.,Badosa P.,272.0,94.0,214.0,706.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.75,1.44,,,,,1.71,2.26,,,2020,,,,,2.93,2.32,1.81,2.07,,
18,Istanbul,Istanbul Cup,2020-09-12,International,Outdoor,Clay,Semifinals,3,Tig P.M.,Martincova T.,88.0,136.0,759.0,488.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.66,2.2,,,,,1.75,2.21,,,2020,,,,,1.75,2.25,1.68,2.17,,
18,Istanbul,Istanbul Cup,2020-09-13,International,Outdoor,Clay,The Final,3,Tig P.M.,Bouchard E.,88.0,272.0,759.0,214.0,2.0,6.0,6.0,1.0,7.0,6.0,2.0,1.0,Completed,2.05,1.7,,,,,2.11,1.81,,,2020,,,,,2.12,1.87,2.03,1.78,,
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Vondrousova M.,Minnen G.,19.0,107.0,2308.0,636.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.2,4.5,,,,,1.29,3.93,,,2020,,,,,1.29,4.56,1.24,4.0,,
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Sasnovich A.,Di Lorenzo F.,106.0,129.0,638.0,520.0,2.0,6.0,7.0,6.0,6.0,0.0,2.0,1.0,Completed,1.16,5.0,,,,,1.21,5.0,,,2020,,,,,1.25,5.0,1.2,4.49,,
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Gracheva V.,Badosa P.,102.0,94.0,646.0,706.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.9,1.9,,,,,1.93,1.95,,,2020,,,,,1.93,2.1,1.86,1.95,,
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Kerber A.,Tomljanovic A.,23.0,59.0,2040.0,1035.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.66,2.2,,,,,1.66,2.33,,,2020,,,,,1.68,2.42,1.63,2.27,,
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Mladenovic K.,Baptiste H.,44.0,236.0,1335.0,255.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.22,4.33,,,,,1.24,4.55,,,2020,,,,,1.24,4.65,1.22,4.23,,
19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Pliskova Ka.,Kalinina A.,3.0,145.0,5205.0,436.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.07,9.0,,,,,1.06,11.5,,,2020,,,,,1.08,13.0,1.05,9.92,,
